CID,Date_Key,Date,Day,Weekday,WeekDayName,IsWeekend,IsHoliday,HolidayText,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,ISOWeekOfYear,Month,MonthName,Quarter,QuarterName,Year,MMYYYY,MonthYear,order_name,OrderDate,order_number,LineID,sku,name,price,title,amount,quantity,product_id,variant_id,variant_title,total_discount,ClientID,options,barcode,InventoryItemId,InventoryQuantity,vendor,product_type,handle,status,CustomerID,first_name,last_name,email,currency,TotalSpent,AddressID,City,Province,Country
50,20331227.0,2033-12-27,27.0,3.0,Tuesday,0.0,0.0,,4.0,361.0,5.0,53.0,52.0,12.0,December,4.0,Fourth,2033.0,122033,Dec2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20331228.0,2033-12-28,28.0,4.0,Wednesday,0.0,0.0,,4.0,362.0,5.0,53.0,52.0,12.0,December,4.0,Fourth,2033.0,122033,Dec2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20331229.0,2033-12-29,29.0,5.0,Thursday,0.0,0.0,,5.0,363.0,5.0,53.0,52.0,12.0,December,4.0,Fourth,2033.0,122033,Dec2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20331230.0,2033-12-30,30.0,6.0,Friday,0.0,0.0,,5.0,364.0,5.0,53.0,52.0,12.0,December,4.0,Fourth,2033.0,122033,Dec2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20331231.0,2033-12-31,31.0,7.0,Saturday,1.0,0.0,,5.0,365.0,5.0,53.0,52.0,12.0,December,4.0,Fourth,2033.0,122033,Dec2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340101.0,2034-01-01,1.0,1.0,Sunday,1.0,1.0,New Year's Day,1.0,1.0,1.0,1.0,52.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340102.0,2034-01-02,2.0,2.0,Monday,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340103.0,2034-01-03,3.0,3.0,Tuesday,0.0,0.0,,1.0,3.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340104.0,2034-01-04,4.0,4.0,Wednesday,0.0,0.0,,1.0,4.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340105.0,2034-01-05,5.0,5.0,Thursday,0.0,0.0,,1.0,5.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340106.0,2034-01-06,6.0,6.0,Friday,0.0,0.0,,1.0,6.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340107.0,2034-01-07,7.0,7.0,Saturday,1.0,0.0,,1.0,7.0,1.0,1.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340108.0,2034-01-08,8.0,1.0,Sunday,1.0,0.0,,2.0,8.0,2.0,2.0,1.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340109.0,2034-01-09,9.0,2.0,Monday,0.0,0.0,,2.0,9.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340110.0,2034-01-10,10.0,3.0,Tuesday,0.0,0.0,,2.0,10.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340111.0,2034-01-11,11.0,4.0,Wednesday,0.0,0.0,,2.0,11.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340112.0,2034-01-12,12.0,5.0,Thursday,0.0,0.0,,2.0,12.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340113.0,2034-01-13,13.0,6.0,Friday,0.0,0.0,,2.0,13.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340114.0,2034-01-14,14.0,7.0,Saturday,1.0,0.0,,2.0,14.0,2.0,2.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340115.0,2034-01-15,15.0,1.0,Sunday,1.0,0.0,,3.0,15.0,3.0,3.0,2.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340116.0,2034-01-16,16.0,2.0,Monday,0.0,1.0,Martin Luther King Day,3.0,16.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340117.0,2034-01-17,17.0,3.0,Tuesday,0.0,0.0,,3.0,17.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340118.0,2034-01-18,18.0,4.0,Wednesday,0.0,0.0,,3.0,18.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340119.0,2034-01-19,19.0,5.0,Thursday,0.0,0.0,,3.0,19.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340120.0,2034-01-20,20.0,6.0,Friday,0.0,0.0,,3.0,20.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340121.0,2034-01-21,21.0,7.0,Saturday,1.0,0.0,,3.0,21.0,3.0,3.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340122.0,2034-01-22,22.0,1.0,Sunday,1.0,0.0,,4.0,22.0,4.0,4.0,3.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340123.0,2034-01-23,23.0,2.0,Monday,0.0,0.0,,4.0,23.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340124.0,2034-01-24,24.0,3.0,Tuesday,0.0,0.0,,4.0,24.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340125.0,2034-01-25,25.0,4.0,Wednesday,0.0,0.0,,4.0,25.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340126.0,2034-01-26,26.0,5.0,Thursday,0.0,0.0,,4.0,26.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340127.0,2034-01-27,27.0,6.0,Friday,0.0,0.0,,4.0,27.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340128.0,2034-01-28,28.0,7.0,Saturday,1.0,0.0,,4.0,28.0,4.0,4.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340129.0,2034-01-29,29.0,1.0,Sunday,1.0,0.0,,5.0,29.0,5.0,5.0,4.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340130.0,2034-01-30,30.0,2.0,Monday,0.0,0.0,,5.0,30.0,5.0,5.0,5.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340131.0,2034-01-31,31.0,3.0,Tuesday,0.0,0.0,,5.0,31.0,5.0,5.0,5.0,1.0,January,1.0,First,2034.0,012034,Jan2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340201.0,2034-02-01,1.0,4.0,Wednesday,0.0,0.0,,1.0,32.0,1.0,5.0,5.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340202.0,2034-02-02,2.0,5.0,Thursday,0.0,0.0,,1.0,33.0,1.0,5.0,5.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340203.0,2034-02-03,3.0,6.0,Friday,0.0,0.0,,1.0,34.0,1.0,5.0,5.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340204.0,2034-02-04,4.0,7.0,Saturday,1.0,0.0,,1.0,35.0,1.0,5.0,5.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340205.0,2034-02-05,5.0,1.0,Sunday,1.0,0.0,,1.0,36.0,2.0,6.0,5.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340206.0,2034-02-06,6.0,2.0,Monday,0.0,0.0,,1.0,37.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340207.0,2034-02-07,7.0,3.0,Tuesday,0.0,0.0,,1.0,38.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340208.0,2034-02-08,8.0,4.0,Wednesday,0.0,0.0,,2.0,39.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340209.0,2034-02-09,9.0,5.0,Thursday,0.0,0.0,,2.0,40.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340210.0,2034-02-10,10.0,6.0,Friday,0.0,0.0,,2.0,41.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340211.0,2034-02-11,11.0,7.0,Saturday,1.0,0.0,,2.0,42.0,2.0,6.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340212.0,2034-02-12,12.0,1.0,Sunday,1.0,0.0,,2.0,43.0,3.0,7.0,6.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340213.0,2034-02-13,13.0,2.0,Monday,0.0,0.0,,2.0,44.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340214.0,2034-02-14,14.0,3.0,Tuesday,0.0,0.0,,2.0,45.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340215.0,2034-02-15,15.0,4.0,Wednesday,0.0,0.0,,3.0,46.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340216.0,2034-02-16,16.0,5.0,Thursday,0.0,0.0,,3.0,47.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340217.0,2034-02-17,17.0,6.0,Friday,0.0,0.0,,3.0,48.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340218.0,2034-02-18,18.0,7.0,Saturday,1.0,0.0,,3.0,49.0,3.0,7.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340219.0,2034-02-19,19.0,1.0,Sunday,1.0,0.0,,3.0,50.0,4.0,8.0,7.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340220.0,2034-02-20,20.0,2.0,Monday,0.0,1.0,President's Day,3.0,51.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340221.0,2034-02-21,21.0,3.0,Tuesday,0.0,0.0,,3.0,52.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340222.0,2034-02-22,22.0,4.0,Wednesday,0.0,0.0,,4.0,53.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340223.0,2034-02-23,23.0,5.0,Thursday,0.0,0.0,,4.0,54.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340224.0,2034-02-24,24.0,6.0,Friday,0.0,0.0,,4.0,55.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340225.0,2034-02-25,25.0,7.0,Saturday,1.0,0.0,,4.0,56.0,4.0,8.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340226.0,2034-02-26,26.0,1.0,Sunday,1.0,0.0,,4.0,57.0,5.0,9.0,8.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340227.0,2034-02-27,27.0,2.0,Monday,0.0,0.0,,4.0,58.0,5.0,9.0,9.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340228.0,2034-02-28,28.0,3.0,Tuesday,0.0,0.0,,4.0,59.0,5.0,9.0,9.0,2.0,February,1.0,First,2034.0,022034,Feb2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340301.0,2034-03-01,1.0,4.0,Wednesday,0.0,0.0,,1.0,60.0,1.0,9.0,9.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340302.0,2034-03-02,2.0,5.0,Thursday,0.0,0.0,,1.0,61.0,1.0,9.0,9.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340303.0,2034-03-03,3.0,6.0,Friday,0.0,0.0,,1.0,62.0,1.0,9.0,9.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340304.0,2034-03-04,4.0,7.0,Saturday,1.0,0.0,,1.0,63.0,1.0,9.0,9.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340305.0,2034-03-05,5.0,1.0,Sunday,1.0,0.0,,1.0,64.0,2.0,10.0,9.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340306.0,2034-03-06,6.0,2.0,Monday,0.0,0.0,,1.0,65.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340307.0,2034-03-07,7.0,3.0,Tuesday,0.0,0.0,,1.0,66.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340308.0,2034-03-08,8.0,4.0,Wednesday,0.0,0.0,,2.0,67.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340309.0,2034-03-09,9.0,5.0,Thursday,0.0,0.0,,2.0,68.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340310.0,2034-03-10,10.0,6.0,Friday,0.0,0.0,,2.0,69.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340311.0,2034-03-11,11.0,7.0,Saturday,1.0,0.0,,2.0,70.0,2.0,10.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340312.0,2034-03-12,12.0,1.0,Sunday,1.0,0.0,,2.0,71.0,3.0,11.0,10.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340313.0,2034-03-13,13.0,2.0,Monday,0.0,0.0,,2.0,72.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340314.0,2034-03-14,14.0,3.0,Tuesday,0.0,0.0,,2.0,73.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340315.0,2034-03-15,15.0,4.0,Wednesday,0.0,0.0,,3.0,74.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340316.0,2034-03-16,16.0,5.0,Thursday,0.0,0.0,,3.0,75.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340317.0,2034-03-17,17.0,6.0,Friday,0.0,0.0,,3.0,76.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340318.0,2034-03-18,18.0,7.0,Saturday,1.0,0.0,,3.0,77.0,3.0,11.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340319.0,2034-03-19,19.0,1.0,Sunday,1.0,0.0,,3.0,78.0,4.0,12.0,11.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340320.0,2034-03-20,20.0,2.0,Monday,0.0,0.0,,3.0,79.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340321.0,2034-03-21,21.0,3.0,Tuesday,0.0,0.0,,3.0,80.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340322.0,2034-03-22,22.0,4.0,Wednesday,0.0,0.0,,4.0,81.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340323.0,2034-03-23,23.0,5.0,Thursday,0.0,0.0,,4.0,82.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340324.0,2034-03-24,24.0,6.0,Friday,0.0,0.0,,4.0,83.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340325.0,2034-03-25,25.0,7.0,Saturday,1.0,0.0,,4.0,84.0,4.0,12.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340326.0,2034-03-26,26.0,1.0,Sunday,1.0,0.0,,4.0,85.0,5.0,13.0,12.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340327.0,2034-03-27,27.0,2.0,Monday,0.0,0.0,,4.0,86.0,5.0,13.0,13.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340328.0,2034-03-28,28.0,3.0,Tuesday,0.0,0.0,,4.0,87.0,5.0,13.0,13.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340329.0,2034-03-29,29.0,4.0,Wednesday,0.0,0.0,,5.0,88.0,5.0,13.0,13.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340330.0,2034-03-30,30.0,5.0,Thursday,0.0,0.0,,5.0,89.0,5.0,13.0,13.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340331.0,2034-03-31,31.0,6.0,Friday,0.0,0.0,,5.0,90.0,5.0,13.0,13.0,3.0,March,1.0,First,2034.0,032034,Mar2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340401.0,2034-04-01,1.0,7.0,Saturday,1.0,0.0,,1.0,91.0,1.0,13.0,13.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340402.0,2034-04-02,2.0,1.0,Sunday,1.0,0.0,,1.0,92.0,2.0,14.0,13.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340403.0,2034-04-03,3.0,2.0,Monday,0.0,0.0,,1.0,93.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340404.0,2034-04-04,4.0,3.0,Tuesday,0.0,0.0,,1.0,94.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340405.0,2034-04-05,5.0,4.0,Wednesday,0.0,0.0,,1.0,95.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340406.0,2034-04-06,6.0,5.0,Thursday,0.0,0.0,,1.0,96.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340407.0,2034-04-07,7.0,6.0,Friday,0.0,1.0,Good Friday,1.0,97.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340408.0,2034-04-08,8.0,7.0,Saturday,1.0,0.0,,2.0,98.0,2.0,14.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340409.0,2034-04-09,9.0,1.0,Sunday,1.0,1.0,Easter Sunday,2.0,99.0,3.0,15.0,14.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340410.0,2034-04-10,10.0,2.0,Monday,0.0,1.0,Easter Monday,2.0,100.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340411.0,2034-04-11,11.0,3.0,Tuesday,0.0,0.0,,2.0,101.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340412.0,2034-04-12,12.0,4.0,Wednesday,0.0,0.0,,2.0,102.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340413.0,2034-04-13,13.0,5.0,Thursday,0.0,0.0,,2.0,103.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340414.0,2034-04-14,14.0,6.0,Friday,0.0,0.0,,2.0,104.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340415.0,2034-04-15,15.0,7.0,Saturday,1.0,0.0,,3.0,105.0,3.0,15.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340416.0,2034-04-16,16.0,1.0,Sunday,1.0,0.0,,3.0,106.0,4.0,16.0,15.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340417.0,2034-04-17,17.0,2.0,Monday,0.0,0.0,,3.0,107.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340418.0,2034-04-18,18.0,3.0,Tuesday,0.0,0.0,,3.0,108.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340419.0,2034-04-19,19.0,4.0,Wednesday,0.0,0.0,,3.0,109.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340420.0,2034-04-20,20.0,5.0,Thursday,0.0,0.0,,3.0,110.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340421.0,2034-04-21,21.0,6.0,Friday,0.0,0.0,,3.0,111.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20340422.0,2034-04-22,22.0,7.0,Saturday,1.0,0.0,,4.0,112.0,4.0,16.0,16.0,4.0,April,2.0,Second,2034.0,042034,Apr2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
